LLM_MODEL,LANG,TASK_ID,SNIPPET_ID,SAMPLE_ID,EXECUTION_PLUS_BINARY,EXECUTION_PLUS_RATIO,BLEU,ROUGE-L,METEOR,chrF,CodeBLEU,RUBY,CBS_F1,CBS_F3,ICE-Score,ICE-Score w/o r,CJ-BIN,CJ-BIN w/o r,CJ-Score,CJ-Score w/o r,V-BIN,V-BIN w/o r,V-Score,V-Score w/o r
Qwen3-Next-80B,cpp,140,140,0,0.0,0.0,0.013200073787231259,0.1981132075471698,0.11044924094452918,0.10420755274753812,0.11883662436790887,0.11688311688311692,0.6212223172187805,0.6060253381729126,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
Qwen3-Next-80B,cpp,140,140,1,0.0,0.0,0.013200073787231259,0.1981132075471698,0.11044924094452918,0.10420755274753812,0.11883662436790887,0.11688311688311692,0.6212223172187805,0.6060253381729126,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,140,140,2,0.0,0.0,0.013200073787231259,0.1981132075471698,0.11044924094452918,0.10420755274753812,0.11883662436790887,0.11688311688311692,0.6212223172187805,0.6060253381729126,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,140,22,0,0.0,0.5278884462151394,0.2303637625677737,0.4780876494023905,0.33049977939278896,0.2291969350087708,0.37282192088056865,0.3441558441558441,0.7672293782234192,0.7229712009429932,2.0,2.0,0.0,0.0,0.5,0.45,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,140,22,1,0.0,0.5278884462151394,0.2303637625677737,0.4780876494023905,0.33049977939278896,0.2291969350087708,0.37282192088056865,0.3441558441558441,0.7672293782234192,0.7229712009429932,2.0,2.0,0.0,0.0,0.45,0.45,0.0,0.0,2.0,1.0
Qwen3-Next-80B,cpp,140,22,2,0.0,0.5278884462151394,0.2303637625677737,0.4780876494023905,0.33049977939278896,0.2291969350087708,0.37282192088056865,0.3441558441558441,0.7672293782234192,0.7229712009429932,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,152,0,0.0,0.499003984063745,0.24175961874972948,0.5040650406504066,0.35344289906700765,0.2596953971948508,0.36590746922660544,0.3311688311688312,0.7775707244873047,0.7247238159179688,2.0,2.0,0.0,0.0,0.45,0.45,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,140,152,1,0.0,0.499003984063745,0.24175961874972948,0.5040650406504066,0.35344289906700765,0.2596953971948508,0.36590746922660544,0.3311688311688312,0.7775707244873047,0.7247238159179688,2.0,2.0,0.0,0.0,0.45,0.45,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,140,152,2,0.0,0.499003984063745,0.24175961874972948,0.5040650406504066,0.35344289906700765,0.2596953971948508,0.36590746922660544,0.3311688311688312,0.7775707244873047,0.7247238159179688,2.0,2.0,0.0,0.0,0.45,0.45,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,140,108,0,0.0,0.499003984063745,0.22209805527081922,0.46774193548387094,0.33311930273468743,0.2773151895330621,0.33939908594998647,0.33766233766233766,0.7819162607192993,0.7551845908164978,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
Qwen3-Next-80B,cpp,140,108,1,0.0,0.499003984063745,0.22209805527081922,0.46774193548387094,0.33311930273468743,0.2773151895330621,0.33939908594998647,0.33766233766233766,0.7819162607192993,0.7551845908164978,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
Qwen3-Next-80B,cpp,140,108,2,0.0,0.499003984063745,0.22209805527081922,0.46774193548387094,0.33311930273468743,0.2773151895330621,0.33939908594998647,0.33766233766233766,0.7819162607192993,0.7551845908164978,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,8,0,0.0,0.499003984063745,0.060249380270024515,0.33628318584070793,0.18490512426173342,0.1324502389202045,0.21151816899029371,0.23376623376623373,0.7225623726844788,0.6939018368721008,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,8,1,0.0,0.499003984063745,0.060249380270024515,0.33628318584070793,0.18490512426173342,0.1324502389202045,0.21151816899029371,0.23376623376623373,0.7225623726844788,0.6939018368721008,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,8,2,0.0,0.499003984063745,0.060249380270024515,0.33628318584070793,0.18490512426173342,0.1324502389202045,0.21151816899029371,0.23376623376623373,0.7225623726844788,0.6939018368721008,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,7,0,0.0,0.5836653386454184,0.19520543987678746,0.4406779661016949,0.439430028385541,0.2516850107711876,0.610064571821816,0.27413127413127414,0.7508857846260071,0.7243015766143799,2.0,2.0,0.0,0.0,0.45,0.45,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,140,7,1,0.0,0.5836653386454184,0.19520543987678746,0.4406779661016949,0.439430028385541,0.2516850107711876,0.610064571821816,0.27413127413127414,0.7508857846260071,0.7243015766143799,2.0,2.0,0.0,0.0,0.45,0.45,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,140,7,2,0.0,0.5836653386454184,0.19520543987678746,0.4406779661016949,0.439430028385541,0.2516850107711876,0.610064571821816,0.27413127413127414,0.7508857846260071,0.7243015766143799,2.0,2.0,0.0,0.0,0.45,0.45,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,140,23,0,0.0,0.6294820717131474,0.22923859545373798,0.42807017543859655,0.3278273233927335,0.3374664180078206,0.5082260863384985,0.2727272727272727,0.7996000051498413,0.7797891497612,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,4.0
Qwen3-Next-80B,cpp,140,23,1,0.0,0.6294820717131474,0.22923859545373798,0.42807017543859655,0.3278273233927335,0.3374664180078206,0.5082260863384985,0.2727272727272727,0.7996000051498413,0.7797891497612,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,4.0
Qwen3-Next-80B,cpp,140,23,2,0.0,0.6294820717131474,0.22923859545373798,0.42807017543859655,0.3278273233927335,0.3374664180078206,0.5082260863384985,0.2727272727272727,0.7996000051498413,0.7797891497612,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,4.0
Qwen3-Next-80B,cpp,140,55,0,0.0,0.4940239043824701,0.18895191723304194,0.33421750663129973,0.35723751370149176,0.27828684084371075,0.4559160576753708,0.179372197309417,0.7269734740257263,0.7430562376976013,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,55,1,0.0,0.4940239043824701,0.18895191723304194,0.33421750663129973,0.35723751370149176,0.27828684084371075,0.4559160576753708,0.179372197309417,0.7269734740257263,0.7430562376976013,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,55,2,0.0,0.4940239043824701,0.18895191723304194,0.33421750663129973,0.35723751370149176,0.27828684084371075,0.4559160576753708,0.179372197309417,0.7269734740257263,0.7430562376976013,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,140,59,0,0.0,0.5049800796812749,0.25097705174703205,0.410958904109589,0.36723853477616697,0.3052743959395665,0.47480718753080375,0.19480519480519476,0.7383152842521667,0.7375751733779907,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Qwen3-Next-80B,cpp,140,59,1,0.0,0.5049800796812749,0.25097705174703205,0.410958904109589,0.36723853477616697,0.3052743959395665,0.47480718753080375,0.19480519480519476,0.7383152842521667,0.7375751733779907,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Qwen3-Next-80B,cpp,140,59,2,0.0,0.5049800796812749,0.25097705174703205,0.410958904109589,0.36723853477616697,0.3052743959395665,0.47480718753080375,0.19480519480519476,0.7383152842521667,0.7375751733779907,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0
Qwen3-Next-80B,cpp,146,163,0,0.0,0.743202416918429,0.39312894948768057,0.5760869565217391,0.4678074059812604,0.4799379840043361,0.6321305230550517,0.4554455445544554,0.8496277928352356,0.8496482372283936,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,163,1,0.0,0.743202416918429,0.39312894948768057,0.5760869565217391,0.4678074059812604,0.4799379840043361,0.6321305230550517,0.4554455445544554,0.8496277928352356,0.8496482372283936,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,163,2,0.0,0.743202416918429,0.39312894948768057,0.5760869565217391,0.4678074059812604,0.4799379840043361,0.6321305230550517,0.4554455445544554,0.8496277928352356,0.8496482372283936,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,28,0,1.0,1.0,0.3269855353399281,0.5578947368421053,0.42289411259721554,0.41264427601810405,0.5995618635714982,0.4299065420560748,0.8083102703094482,0.8127825260162354,4.0,3.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,146,28,1,1.0,1.0,0.3269855353399281,0.5578947368421053,0.42289411259721554,0.41264427601810405,0.5995618635714982,0.4299065420560748,0.8083102703094482,0.8127825260162354,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,146,28,2,1.0,1.0,0.3269855353399281,0.5578947368421053,0.42289411259721554,0.41264427601810405,0.5995618635714982,0.4299065420560748,0.8083102703094482,0.8127825260162354,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,146,6,0,1.0,1.0,0.1569364141494589,0.32258064516129037,0.4509271175937843,0.3539586332987223,0.7323903618403851,0.19723183391003463,0.7405887842178345,0.8140052556991577,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,6,1,1.0,1.0,0.1569364141494589,0.32258064516129037,0.4509271175937843,0.3539586332987223,0.7323903618403851,0.19723183391003463,0.7405887842178345,0.8140052556991577,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,6,2,1.0,1.0,0.1569364141494589,0.32258064516129037,0.4509271175937843,0.3539586332987223,0.7323903618403851,0.19723183391003463,0.7405887842178345,0.8140052556991577,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,189,0,0.0,0.46324269889224573,0.389981214661814,0.5792349726775956,0.46835971696825124,0.42917483338629886,0.6176601118064111,0.41000000000000003,0.8319541215896606,0.8475524187088013,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,189,1,0.0,0.46324269889224573,0.389981214661814,0.5792349726775956,0.46835971696825124,0.42917483338629886,0.6176601118064111,0.41000000000000003,0.8319541215896606,0.8475524187088013,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,189,2,0.0,0.46324269889224573,0.389981214661814,0.5792349726775956,0.46835971696825124,0.42917483338629886,0.6176601118064111,0.41000000000000003,0.8319541215896606,0.8475524187088013,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,70,0,0.0,0.0,0.07541705293488947,0.3153526970954357,0.3025327844521504,0.21428741479981775,0.5588824927685654,0.20253164556962022,0.7043944597244263,0.7316225171089172,1.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,70,1,0.0,0.0,0.07541705293488947,0.3153526970954357,0.3025327844521504,0.21428741479981775,0.5588824927685654,0.20253164556962022,0.7043944597244263,0.7316225171089172,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,70,2,0.0,0.0,0.07541705293488947,0.3153526970954357,0.3025327844521504,0.21428741479981775,0.5588824927685654,0.20253164556962022,0.7043944597244263,0.7316225171089172,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,62,0,0.0,0.46324269889224573,0.14444812584692412,0.41538461538461535,0.25485586342009514,0.19404585245618816,0.27192694497103476,0.3132530120481928,0.8026018738746643,0.7828497290611267,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,62,1,0.0,0.46324269889224573,0.14444812584692412,0.41538461538461535,0.25485586342009514,0.19404585245618816,0.27192694497103476,0.3132530120481928,0.8026018738746643,0.7828497290611267,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,62,2,0.0,0.46324269889224573,0.14444812584692412,0.41538461538461535,0.25485586342009514,0.19404585245618816,0.27192694497103476,0.3132530120481928,0.8026018738746643,0.7828497290611267,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,57,0,1.0,1.0,0.3488058593285186,0.5670103092783505,0.48389522374954214,0.4397722806132127,0.6528949065387823,0.45945945945945943,0.8411681652069092,0.8490955233573914,3.0,3.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,57,1,1.0,1.0,0.3488058593285186,0.5670103092783505,0.48389522374954214,0.4397722806132127,0.6528949065387823,0.45945945945945943,0.8411681652069092,0.8490955233573914,3.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,57,2,1.0,1.0,0.3488058593285186,0.5670103092783505,0.48389522374954214,0.4397722806132127,0.6528949065387823,0.45945945945945943,0.8411681652069092,0.8490955233573914,3.0,3.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,35,0,0.0,0.46324269889224573,0.45570159215798883,0.6378378378378378,0.49739974975648127,0.4979545482517109,0.6762312018566696,0.4901960784313726,0.8262505531311035,0.8258281350135803,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,35,1,0.0,0.46324269889224573,0.45570159215798883,0.6378378378378378,0.49739974975648127,0.4979545482517109,0.6762312018566696,0.4901960784313726,0.8262505531311035,0.8258281350135803,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,35,2,0.0,0.46324269889224573,0.45570159215798883,0.6378378378378378,0.49739974975648127,0.4979545482517109,0.6762312018566696,0.4901960784313726,0.8262505531311035,0.8258281350135803,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,188,0,0.0,0.0,0.0,0.0,0.0,0.023892739555176682,0.023598820058997046,0.0,0.5228532552719116,0.5158206224441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,cpp,146,188,1,0.0,0.0,0.0,0.0,0.0,0.023892739555176682,0.023598820058997046,0.0,0.5228532552719116,0.5158206224441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,cpp,146,188,2,0.0,0.0,0.0,0.0,0.0,0.023892739555176682,0.023598820058997046,0.0,0.5228532552719116,0.5158206224441528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,cpp,146,26,0,1.0,1.0,0.4536721940168908,0.6666666666666667,0.5172824439681525,0.5408788641778263,0.7170025223432752,0.5849056603773585,0.8708778023719788,0.8858349323272705,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,26,1,1.0,1.0,0.4536721940168908,0.6666666666666667,0.5172824439681525,0.5408788641778263,0.7170025223432752,0.5849056603773585,0.8708778023719788,0.8858349323272705,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,26,2,1.0,1.0,0.4536721940168908,0.6666666666666667,0.5172824439681525,0.5408788641778263,0.7170025223432752,0.5849056603773585,0.8708778023719788,0.8858349323272705,4.0,4.0,1.0,0.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,173,0,1.0,1.0,0.2466593070623262,0.47179487179487184,0.46493616448108976,0.3742226604576633,0.6015387288940087,0.3214285714285714,0.795833945274353,0.8265575170516968,4.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,146,173,1,1.0,1.0,0.2466593070623262,0.47179487179487184,0.46493616448108976,0.3742226604576633,0.6015387288940087,0.3214285714285714,0.795833945274353,0.8265575170516968,4.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,146,173,2,1.0,1.0,0.2466593070623262,0.47179487179487184,0.46493616448108976,0.3742226604576633,0.6015387288940087,0.3214285714285714,0.795833945274353,0.8265575170516968,4.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,146,139,0,0.0,0.06747230614300101,0.42599237176129506,0.6907216494845362,0.737031994120841,0.5592024177825811,0.7448501824902016,0.5855855855855856,0.8623997569084167,0.8931408524513245,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,139,1,0.0,0.06747230614300101,0.42599237176129506,0.6907216494845362,0.737031994120841,0.5592024177825811,0.7448501824902016,0.5855855855855856,0.8623997569084167,0.8931408524513245,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,139,2,0.0,0.06747230614300101,0.42599237176129506,0.6907216494845362,0.737031994120841,0.5592024177825811,0.7448501824902016,0.5855855855855856,0.8623997569084167,0.8931408524513245,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,22,0,0.0,0.19939577039274925,0.41435123987906414,0.5684210526315789,0.4381016819425199,0.46647600932156835,0.6835927297269642,0.47663551401869164,0.8098083734512329,0.818035900592804,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Qwen3-Next-80B,cpp,146,22,1,0.0,0.19939577039274925,0.41435123987906414,0.5684210526315789,0.4381016819425199,0.46647600932156835,0.6835927297269642,0.47663551401869164,0.8098083734512329,0.818035900592804,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0
Qwen3-Next-80B,cpp,146,22,2,0.0,0.19939577039274925,0.41435123987906414,0.5684210526315789,0.4381016819425199,0.46647600932156835,0.6835927297269642,0.47663551401869164,0.8098083734512329,0.818035900592804,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,151,0,0.0,0.5639476334340383,0.30933224485722527,0.49473684210526314,0.4525032617582215,0.4194077819839851,0.5965767188168712,0.3738317757009346,0.8357568979263306,0.8365023732185364,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
Qwen3-Next-80B,cpp,146,151,1,0.0,0.5639476334340383,0.30933224485722527,0.49473684210526314,0.4525032617582215,0.4194077819839851,0.5965767188168712,0.3738317757009346,0.8357568979263306,0.8365023732185364,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
Qwen3-Next-80B,cpp,146,151,2,0.0,0.5639476334340383,0.30933224485722527,0.49473684210526314,0.4525032617582215,0.4194077819839851,0.5965767188168712,0.3738317757009346,0.8357568979263306,0.8365023732185364,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,108,0,0.0,0.7865055387713998,0.34977072557136085,0.48958333333333337,0.43693974838439065,0.4450217296761123,0.6428606813649445,0.3486238532110092,0.8028062582015991,0.8141676783561707,4.0,4.0,0.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,108,1,0.0,0.7865055387713998,0.34977072557136085,0.48958333333333337,0.43693974838439065,0.4450217296761123,0.6428606813649445,0.3486238532110092,0.8028062582015991,0.8141676783561707,4.0,4.0,0.0,0.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,108,2,0.0,0.7865055387713998,0.34977072557136085,0.48958333333333337,0.43693974838439065,0.4450217296761123,0.6428606813649445,0.3486238532110092,0.8028062582015991,0.8141676783561707,4.0,4.0,0.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,8,0,1.0,1.0,0.3387208885837374,0.5185185185185186,0.42338988529662597,0.40795230970062507,0.6212181241954665,0.3867924528301887,0.8066871166229248,0.8240281939506531,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,8,1,1.0,1.0,0.3387208885837374,0.5185185185185186,0.42338988529662597,0.40795230970062507,0.6212181241954665,0.3867924528301887,0.8066871166229248,0.8240281939506531,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,8,2,1.0,1.0,0.3387208885837374,0.5185185185185186,0.42338988529662597,0.40795230970062507,0.6212181241954665,0.3867924528301887,0.8066871166229248,0.8240281939506531,4.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,7,0,1.0,1.0,0.5205194111746244,0.7344632768361583,0.729290527150218,0.5841257770819411,0.7396778587384127,0.648936170212766,0.8805111646652222,0.8880986571311951,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,7,1,1.0,1.0,0.5205194111746244,0.7344632768361583,0.729290527150218,0.5841257770819411,0.7396778587384127,0.648936170212766,0.8805111646652222,0.8880986571311951,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,7,2,1.0,1.0,0.5205194111746244,0.7344632768361583,0.729290527150218,0.5841257770819411,0.7396778587384127,0.648936170212766,0.8805111646652222,0.8880986571311951,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,cpp,146,23,0,0.0,0.28600201409869086,0.10640381568755394,0.34736842105263155,0.3423348946135832,0.2470030986678853,0.49664809409550675,0.2149532710280374,0.6925894021987915,0.6973752975463867,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,2.0
Qwen3-Next-80B,cpp,146,23,1,0.0,0.28600201409869086,0.10640381568755394,0.34736842105263155,0.3423348946135832,0.2470030986678853,0.49664809409550675,0.2149532710280374,0.6925894021987915,0.6973752975463867,4.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,2.0
Qwen3-Next-80B,cpp,146,23,2,0.0,0.28600201409869086,0.10640381568755394,0.34736842105263155,0.3423348946135832,0.2470030986678853,0.49664809409550675,0.2149532710280374,0.6925894021987915,0.6973752975463867,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,2.0
Qwen3-Next-80B,cpp,146,55,0,0.0,0.46324269889224573,0.31332020436950947,0.5142857142857142,0.3881588735691945,0.348122850914822,0.5845489712637386,0.4130434782608695,0.8228182196617126,0.8334701061248779,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Qwen3-Next-80B,cpp,146,55,1,0.0,0.46324269889224573,0.31332020436950947,0.5142857142857142,0.3881588735691945,0.348122850914822,0.5845489712637386,0.4130434782608695,0.8228182196617126,0.8334701061248779,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,1.0
Qwen3-Next-80B,cpp,146,55,2,0.0,0.46324269889224573,0.31332020436950947,0.5142857142857142,0.3881588735691945,0.348122850914822,0.5845489712637386,0.4130434782608695,0.8228182196617126,0.8334701061248779,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,1.0
Qwen3-Next-80B,cpp,146,59,0,0.0,0.46324269889224573,0.45807503458537974,0.6265060240963856,0.4444862784471219,0.4627733888679192,0.632257870483589,0.5301204819277108,0.8533279299736023,0.847195565700531,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,1.0
Qwen3-Next-80B,cpp,146,59,1,0.0,0.46324269889224573,0.45807503458537974,0.6265060240963856,0.4444862784471219,0.4627733888679192,0.632257870483589,0.5301204819277108,0.8533279299736023,0.847195565700531,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,cpp,146,59,2,0.0,0.46324269889224573,0.45807503458537974,0.6265060240963856,0.4444862784471219,0.4627733888679192,0.632257870483589,0.5301204819277108,0.8533279299736023,0.847195565700531,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,1.0
Qwen3-Next-80B,cpp,153,163,0,0.0,0.8866995073891626,0.15911283384300012,0.3805668016194332,0.3734863101563817,0.39499862873493624,0.4315100761007302,0.25735294117647056,0.7614650726318359,0.7616340517997742,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,2.0
Qwen3-Next-80B,cpp,153,163,1,0.0,0.8866995073891626,0.15911283384300012,0.3805668016194332,0.3734863101563817,0.39499862873493624,0.4315100761007302,0.25735294117647056,0.7614650726318359,0.7616340517997742,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,2.0
Qwen3-Next-80B,cpp,153,163,2,0.0,0.8866995073891626,0.15911283384300012,0.3805668016194332,0.3734863101563817,0.39499862873493624,0.4315100761007302,0.25735294117647056,0.7614650726318359,0.7616340517997742,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,cpp,153,28,0,0.0,0.9655172413793104,0.4001224773705006,0.5841269841269842,0.6112065003745618,0.4657796076051216,0.7025603314517443,0.44692737430167595,0.8216082453727722,0.825127124786377,4.0,4.0,1.0,0.0,0.5,0.5,1.0,0.0,4.0,3.0
Qwen3-Next-80B,cpp,153,28,1,0.0,0.9655172413793104,0.4001224773705006,0.5841269841269842,0.6112065003745618,0.4657796076051216,0.7025603314517443,0.44692737430167595,0.8216082453727722,0.825127124786377,4.0,4.0,1.0,0.0,0.5,0.5,1.0,0.0,4.0,3.0
Qwen3-Next-80B,cpp,153,28,2,0.0,0.9655172413793104,0.4001224773705006,0.5841269841269842,0.6112065003745618,0.4657796076051216,0.7025603314517443,0.44692737430167595,0.8216082453727722,0.825127124786377,4.0,4.0,1.0,0.0,0.5,0.5,1.0,0.0,4.0,3.0
